HUC_10,NAME,Length_m,Rating,
401020105,TROUT CREEK,748,ZERO,
401020105,TROUT CREEK,935,ZERO,
401020105,TROUT CREEK,681,ZERO,
401020105,TROUT CREEK,161,ZERO,
401020105,TROUT CREEK,155,ZERO,
401020105,TROUT CREEK,323,ZERO,
401020105,TROUT CREEK,824,ZERO,
401020105,TROUT CREEK,215,ZERO,
401020105,TROUT CREEK,961,ZERO,
401020105,TROUT CREEK,361,ZERO,
401020105,TROUT CREEK,311,ZERO,
401020105,TROUT CREEK,275,ZERO,
401020105,TROUT CREEK,206,ZERO,
401020105,TROUT CREEK,146,ZERO,
401020105,TROUT CREEK,598,ZERO,
401020105,TROUT CREEK,85,ZERO,
401020105,TROUT CREEK,382,ZERO,
401020105,TROUT CREEK,429,ZERO,
401020105,TROUT CREEK,722,ZERO,
401020105,TROUT CREEK,340,ZERO,
401020105,TROUT CREEK,176,ZERO,
401020105,TROUT CREEK,427,ZERO,
401020105,TROUT CREEK,312,ZERO,
401020105,TROUT CREEK,360,ZERO,
401020105,TROUT CREEK,76,ZERO,
401020105,TROUT CREEK,1055,ZERO,
401020105,TROUT CREEK,274,ZERO,
401020105,TROUT CREEK,1098,ZERO,
401020105,TROUT CREEK,623,ZERO,
401020105,TROUT CREEK,832,ZERO,
401020105,TROUT CREEK,145,ZERO,
401020105,TROUT CREEK,1003,ZERO,
401020105,TROUT CREEK,239,ZERO,
401020105,TROUT CREEK,281,ZERO,
401020105,TROUT CREEK,1698,ZERO,
401020105,TROUT CREEK,926,ZERO,
401020105,TROUT CREEK,1080,ZERO,
401020105,TROUT CREEK,49,ZERO,
401020105,TROUT CREEK,932,ZERO,
401020105,TROUT CREEK,1911,ZERO,
401020105,TROUT CREEK,234,ZERO,
401020105,TROUT CREEK,1502,ZERO,
401020105,TROUT CREEK,213,ZERO,
401020105,TROUT CREEK,315,ZERO,
401020105,TROUT CREEK,372,ZERO,
401020105,TROUT CREEK,261,ZERO,
401020105,TROUT CREEK,413,ZERO,
401020105,TROUT CREEK,1069,ZERO,
401020105,TROUT CREEK,1124,ZERO,
401020105,TROUT CREEK,813,ZERO,
401020105,TROUT CREEK,242,ZERO,
401020105,TROUT CREEK,882,ZERO,
401020105,TROUT CREEK,2442,ZERO,
401020105,TROUT CREEK,610,ZERO,
401020105,TROUT CREEK,486,ZERO,
401020105,TROUT CREEK,316,ZERO,
401020105,TROUT CREEK,1409,ZERO,
401020105,TROUT CREEK,725,ZERO,
401020105,TROUT CREEK,942,ZERO,
401020105,TROUT CREEK,2784,ZERO,
401020105,TROUT CREEK,639,ZERO,
401020105,TROUT CREEK,342,ZERO,
401020105,TROUT CREEK,567,ZERO,
401020105,TROUT CREEK,711,ZERO,
401020105,TROUT CREEK,282,ZERO,
401020105,TROUT CREEK,1032,ZERO,
401020105,TROUT CREEK,389,ZERO,
401020105,TROUT CREEK,337,ZERO,
401020105,TROUT CREEK,735,ZERO,
401020105,TROUT CREEK,781,ZERO,
401020105,TROUT CREEK,325,ZERO,
401020105,TROUT CREEK,959,ZERO,
401020105,TROUT CREEK,813,ZERO,
401020105,TROUT CREEK,1023,ZERO,
401020105,TROUT CREEK,281,ZERO,
401020105,TROUT CREEK,396,ZERO,
401020105,TROUT CREEK,121,ZERO,
401020105,TROUT CREEK,570,ZERO,
401020105,TROUT CREEK,201,ZERO,
401020105,TROUT CREEK,160,ZERO,
401020105,TROUT CREEK,320,ZERO,
401020105,TROUT CREEK,865,ZERO,
401020105,TROUT CREEK,974,ZERO,
401020105,TROUT CREEK,430,ZERO,
401020105,TROUT CREEK,396,ZERO,
401020105,TROUT CREEK,1680,ZERO,
401020105,TROUT CREEK,568,ZERO,
401020105,TROUT CREEK,479,ZERO,
401020105,TROUT CREEK,1446,ZERO,
401020105,TROUT CREEK,339,ZERO,
401020105,TROUT CREEK,665,ZERO,
401020105,TROUT CREEK,174,ZERO,
401020105,TROUT CREEK,679,ZERO,
401020105,TROUT CREEK,754,ZERO,
401020105,TROUT CREEK,5792,ZERO,
401020105,TROUT CREEK,3768,ZERO,
401020105,TROUT CREEK,576,ZERO,
401020105,TROUT CREEK,163,ZERO,
401020105,TROUT CREEK,510,ZERO,
401020105,TROUT CREEK,1180,ZERO,
401020105,TROUT CREEK,504,ZERO,
401020105,TROUT CREEK,1289,ZERO,
401020105,TROUT CREEK,319,ZERO,
401020105,TROUT CREEK,344,ZERO,
401020105,TROUT CREEK,410,ZERO,
401020105,TROUT CREEK,1290,ZERO,
401020105,TROUT CREEK,291,ZERO,
401020105,TROUT CREEK,117,ZERO,
401020105,TROUT CREEK,681,ZERO,
401020105,TROUT CREEK,614,ZERO,
401020105,TROUT CREEK,152,ZERO,
401020105,TROUT CREEK,556,ZERO,
401020105,TROUT CREEK,519,ZERO,
401020105,TROUT CREEK,622,ZERO,
401020105,TROUT CREEK,127,ZERO,
401020105,TROUT CREEK,3317,ZERO,
401020105,TROUT CREEK,1273,ZERO,
401020105,TROUT CREEK,1193,ZERO,
401020105,TROUT CREEK,2245,ZERO,
401020105,TROUT CREEK,1941,ZERO,
401020105,TROUT CREEK,1888,ZERO,
401020105,TROUT CREEK,1505,ZERO,
401020105,TROUT CREEK,763,ZERO,
401020105,TROUT CREEK,6203,ZERO,
401020105,TROUT CREEK,5833,ZERO,
401020105,TROUT CREEK,1819,ZERO,
401020105,TROUT CREEK,1621,ZERO,
401020105,TROUT CREEK,1372,ZERO,
401020105,TROUT CREEK,861,ZERO,
401020105,TROUT CREEK,411,ZERO,
401020105,TROUT CREEK,1864,ZERO,
401020105,TROUT CREEK,27,ZERO,
401020105,TROUT CREEK,1340,ZERO,
401020105,TROUT CREEK,747,ZERO,
401020105,TROUT CREEK,432,ZERO,
401020105,TROUT CREEK,292,ZERO,
401020105,TROUT CREEK,354,ZERO,
401020105,TROUT CREEK,526,ZERO,
401020105,TROUT CREEK,328,ZERO,
401020105,TROUT CREEK,284,ZERO,
401020105,TROUT CREEK,453,ZERO,
401020105,TROUT CREEK,553,ZERO,
401020105,TROUT CREEK,363,ZERO,
401020105,TROUT CREEK,168,ZERO,
401020105,TROUT CREEK,676,ZERO,
401020105,TROUT CREEK,1041,ZERO,
401020105,TROUT CREEK,244,ZERO,
401020105,TROUT CREEK,235,ZERO,
401020105,TROUT CREEK,205,ZERO,
401020105,TROUT CREEK,291,ZERO,
401020105,TROUT CREEK,25,ZERO,
401020105,TROUT CREEK,253,ZERO,
401020105,TROUT CREEK,779,ZERO,
401020105,TROUT CREEK,268,ZERO,
401020105,TROUT CREEK,391,ZERO,
401020105,TROUT CREEK,447,ZERO,
401020105,TROUT CREEK,360,ZERO,
401020105,TROUT CREEK,330,ZERO,
401020105,TROUT CREEK,357,ZERO,
401020105,TROUT CREEK,1110,ZERO,
401020105,TROUT CREEK,1002,ZERO,
401020105,TROUT CREEK,705,ZERO,
401020105,TROUT CREEK,233,ZERO,
401020105,TROUT CREEK,441,ZERO,
401020105,TROUT CREEK,234,ZERO,
401020105,TROUT CREEK,612,ZERO,
401020105,TROUT CREEK,37,ZERO,
401020105,TROUT CREEK,323,ZERO,
401020105,TROUT CREEK,377,ZERO,
401020105,TROUT CREEK,333,ZERO,
401020105,TROUT CREEK,256,ZERO,
401020105,TROUT CREEK,243,ZERO,
401020105,TROUT CREEK,231,ZERO,
401020105,TROUT CREEK,675,ZERO,
401020105,TROUT CREEK,438,ZERO,
401020105,TROUT CREEK,466,ZERO,
401020105,TROUT CREEK,79,ZERO,
401020105,TROUT CREEK,169,ZERO,
401020105,TROUT CREEK,552,ZERO,
401020105,TROUT CREEK,1023,ZERO,
401020105,TROUT CREEK,776,ZERO,
401020105,TROUT CREEK,611,ZERO,
401020105,TROUT CREEK,462,ZERO,
401020105,TROUT CREEK,161,ZERO,
401020105,TROUT CREEK,464,ZERO,
401020105,TROUT CREEK,344,ZERO,
401020105,TROUT CREEK,654,ZERO,
401020105,TROUT CREEK,1022,ZERO,
401020105,TROUT CREEK,154,ZERO,
401020105,TROUT CREEK,535,ZERO,
401020105,TROUT CREEK,1469,ZERO,
401020105,TROUT CREEK,91,ZERO,
401020105,TROUT CREEK,582,ZERO,
401020105,TROUT CREEK,237,ZERO,
401020105,TROUT CREEK,642,ZERO,
401020105,TROUT CREEK,176,ZERO,
401020105,TROUT CREEK,594,ZERO,
401020105,TROUT CREEK,602,ZERO,
401020105,TROUT CREEK,435,ZERO,
401020105,TROUT CREEK,198,ZERO,
401020105,TROUT CREEK,1066,ZERO,
401020105,TROUT CREEK,942,ZERO,
401020105,TROUT CREEK,325,ZERO,
401020105,TROUT CREEK,78,ZERO,
401020105,TROUT CREEK,1344,ZERO,
401020105,TROUT CREEK,250,ZERO,
401020105,TROUT CREEK,160,ZERO,
401020105,TROUT CREEK,1505,ZERO,
401020105,TROUT CREEK,780,ZERO,
401020105,TROUT CREEK,206,ZERO,
401020105,TROUT CREEK,377,ZERO,
401020105,TROUT CREEK,1078,ZERO,
401020105,TROUT CREEK,543,ZERO,
401020105,TROUT CREEK,709,ZERO,
401020105,TROUT CREEK,682,ZERO,
401020105,TROUT CREEK,1364,ZERO,
401020105,TROUT CREEK,402,ZERO,
401020105,TROUT CREEK,498,ZERO,
401020105,TROUT CREEK,503,ZERO,
401020105,TROUT CREEK,370,ZERO,
401020105,TROUT CREEK,210,ZERO,
401020105,TROUT CREEK,558,ZERO,
401020105,TROUT CREEK,62,ZERO,
401020105,TROUT CREEK,444,ZERO,
401020105,TROUT CREEK,979,ZERO,
401020105,TROUT CREEK,1127,ZERO,
401020105,TROUT CREEK,657,ZERO,
401020105,TROUT CREEK,189,ZERO,
401020105,TROUT CREEK,514,ZERO,
401020105,TROUT CREEK,499,ZERO,
401020105,TROUT CREEK,1572,ZERO,
401020105,TROUT CREEK,638,ZERO,
401020105,TROUT CREEK,188,ZERO,
401020105,TROUT CREEK,515,ZERO,
401020105,TROUT CREEK,224,ZERO,
401020105,TROUT CREEK,368,ZERO,
401020105,TROUT CREEK,32,ZERO,
401020105,TROUT CREEK,267,ZERO,
401020105,TROUT CREEK,596,ZERO,
401020105,TROUT CREEK,490,ZERO,
401020105,TROUT CREEK,128,ZERO,
401020105,TROUT CREEK,276,ZERO,
401020105,TROUT CREEK,1363,ZERO,
401020105,TROUT CREEK,1288,ZERO,
401020105,TROUT CREEK,238,ZERO,
401020105,TROUT CREEK,1000,ZERO,
401020105,TROUT CREEK,810,ZERO,
401020105,TROUT CREEK,561,ZERO,
401020105,TROUT CREEK,659,ZERO,
401020105,TROUT CREEK,748,ZERO,
401020105,TROUT CREEK,200,ZERO,
401020105,TROUT CREEK,344,ZERO,
401020105,TROUT CREEK,395,ZERO,
401020105,TROUT CREEK,387,ZERO,
401020105,TROUT CREEK,765,ZERO,
401020105,TROUT CREEK,96,ZERO,
401020105,TROUT CREEK,970,ZERO,
401020105,TROUT CREEK,606,ZERO,
401020105,TROUT CREEK,179,ZERO,
401020105,TROUT CREEK,257,ZERO,
401020105,TROUT CREEK,693,ZERO,
401020105,TROUT CREEK,433,ZERO,
401020105,TROUT CREEK,42,ZERO,
401020105,TROUT CREEK,290,ZERO,
401020105,TROUT CREEK,490,ZERO,
401020105,TROUT CREEK,182,ZERO,
401020105,TROUT CREEK,311,ZERO,
401020105,TROUT CREEK,302,ZERO,
401020105,TROUT CREEK,636,ZERO,
401020105,TROUT CREEK,1965,ZERO,
401020105,TROUT CREEK,323,ZERO,
401020105,TROUT CREEK,351,ZERO,
401020105,TROUT CREEK,1747,ZERO,
401020105,TROUT CREEK,784,ZERO,
401020105,TROUT CREEK,1224,ZERO,
401020105,TROUT CREEK,355,ZERO,
401020105,TROUT CREEK,892,ZERO,
401020105,TROUT CREEK,382,ZERO,
401020105,TROUT CREEK,2366,ZERO,
401020105,TROUT CREEK,209,ZERO,
401020105,TROUT CREEK,468,ZERO,
401020105,TROUT CREEK,409,ZERO,
401020105,TROUT CREEK,476,ZERO,
401020105,TROUT CREEK,274,ZERO,
401020105,TROUT CREEK,24,ZERO,
401020105,TROUT CREEK,493,ZERO,
401020105,TROUT CREEK,83,ZERO,
401020105,TROUT CREEK,287,ZERO,
401020105,TROUT CREEK,471,ZERO,
401020105,TROUT CREEK,320,ZERO,
401020105,TROUT CREEK,857,ZERO,
401020105,TROUT CREEK,838,ZERO,
401020105,TROUT CREEK,702,ZERO,
401020105,TROUT CREEK,448,ZERO,
401020105,TROUT CREEK,399,ZERO,
401020105,TROUT CREEK,485,ZERO,
401020105,TROUT CREEK,751,ZERO,
401020105,TROUT CREEK,1956,ZERO,
401020105,TROUT CREEK,517,ZERO,
401020105,TROUT CREEK,722,ZERO,
401020105,TROUT CREEK,250,ZERO,
401020105,TROUT CREEK,237,ZERO,
401020105,TROUT CREEK,548,ZERO,
401020105,TROUT CREEK,282,ZERO,
401020105,TROUT CREEK,384,ZERO,
401020105,TROUT CREEK,632,ZERO,
401020105,TROUT CREEK,461,ZERO,
401020105,TROUT CREEK,442,ZERO,
401020105,TROUT CREEK,1193,ZERO,
401020105,TROUT CREEK,129,ZERO,
401020105,TROUT CREEK,460,ZERO,
401020105,TROUT CREEK,357,ZERO,
401020105,TROUT CREEK,72,ZERO,
401020105,TROUT CREEK,875,ZERO,
401020105,TROUT CREEK,924,ZERO,
401020105,TROUT CREEK,104,ZERO,
401020105,TROUT CREEK,275,ZERO,
401020105,TROUT CREEK,1124,ZERO,
401020105,TROUT CREEK,563,ZERO,
401020105,TROUT CREEK,206,ZERO,
401020105,TROUT CREEK,281,ZERO,
401020105,TROUT CREEK,663,ZERO,
401020105,TROUT CREEK,496,ZERO,
401020105,TROUT CREEK,666,ZERO,
401020105,TROUT CREEK,430,ZERO,
401020105,TROUT CREEK,138,ZERO,
401020105,TROUT CREEK,269,ZERO,
401020105,TROUT CREEK,265,ZERO,
401020105,TROUT CREEK,1590,ZERO,
401020105,TROUT CREEK,560,ZERO,
401020105,TROUT CREEK,618,ZERO,
401020105,TROUT CREEK,609,ZERO,
401020105,TROUT CREEK,850,ZERO,
401020105,TROUT CREEK,273,ZERO,
401020105,TROUT CREEK,375,ZERO,
401020105,TROUT CREEK,959,ZERO,
401020105,TROUT CREEK,902,ZERO,
401020105,TROUT CREEK,617,ZERO,
401020105,TROUT CREEK,347,ZERO,
401020105,TROUT CREEK,395,ZERO,
401020105,TROUT CREEK,1270,ZERO,
401020105,TROUT CREEK,511,ZERO,
401020105,TROUT CREEK,160,ZERO,
401020105,TROUT CREEK,649,ZERO,
401020105,TROUT CREEK,1246,ZERO,
401020105,TROUT CREEK,963,ZERO,
401020105,TROUT CREEK,441,ZERO,
401020105,TROUT CREEK,705,ZERO,
401020105,TROUT CREEK,2892,ZERO,
401020105,TROUT CREEK,906,ZERO,
401020105,TROUT CREEK,460,ZERO,
401020105,TROUT CREEK,517,ZERO,
401020105,TROUT CREEK,575,ZERO,
401020105,TROUT CREEK,183,ZERO,
401020105,TROUT CREEK,603,ZERO,
401020105,TROUT CREEK,769,ZERO,
401020105,TROUT CREEK,384,ZERO,
401020105,TROUT CREEK,455,ZERO,
401020105,TROUT CREEK,368,ZERO,
401020105,TROUT CREEK,305,ZERO,
401020105,TROUT CREEK,222,ZERO,
401020105,TROUT CREEK,890,ZERO,
401020105,TROUT CREEK,270,ZERO,
401020105,TROUT CREEK,983,ZERO,
401020105,TROUT CREEK,651,ZERO,
401020105,TROUT CREEK,630,ZERO,
401020105,TROUT CREEK,494,ZERO,
401020105,TROUT CREEK,546,ZERO,
401020105,TROUT CREEK,1710,ZERO,
401020105,TROUT CREEK,1597,ZERO,
401020105,TROUT CREEK,197,ZERO,
401020105,TROUT CREEK,1696,ZERO,
401020105,TROUT CREEK,311,ZERO,
401020105,TROUT CREEK,283,ZERO,
401020105,TROUT CREEK,362,ZERO,
401020105,TROUT CREEK,351,ZERO,
401020105,TROUT CREEK,524,ZERO,
401020105,TROUT CREEK,869,ZERO,
401020105,TROUT CREEK,469,ZERO,
401020105,TROUT CREEK,4,ZERO,
401020105,TROUT CREEK,276,ZERO,
401020105,TROUT CREEK,540,ZERO,
401020105,TROUT CREEK,473,ZERO,
401020105,TROUT CREEK,1484,ZERO,
401020105,TROUT CREEK,718,ZERO,
401020105,TROUT CREEK,320,ZERO,
401020105,TROUT CREEK,247,ZERO,
401020105,TROUT CREEK,663,ZERO,
401020105,TROUT CREEK,1815,ZERO,
401020105,TROUT CREEK,529,ZERO,
401020105,TROUT CREEK,586,ZERO,
401020105,TROUT CREEK,184,ZERO,
401020105,TROUT CREEK,383,ZERO,
401020105,TROUT CREEK,363,ZERO,
401020105,TROUT CREEK,1013,ZERO,
401020105,TROUT CREEK,649,ZERO,
401020105,TROUT CREEK,449,ZERO,
401020105,TROUT CREEK,395,ZERO,
401020105,TROUT CREEK,1278,ZERO,
401020105,TROUT CREEK,1801,ZERO,
401020105,TROUT CREEK,357,ZERO,
401020105,TROUT CREEK,427,ZERO,
401020105,TROUT CREEK,552,ZERO,
401020105,TROUT CREEK,728,ZERO,
401020105,TROUT CREEK,804,ZERO,
401020105,TROUT CREEK,476,ZERO,
401020105,TROUT CREEK,314,ZERO,
401020105,TROUT CREEK,265,ZERO,
401020105,TROUT CREEK,334,ZERO,
401020105,TROUT CREEK,681,ZERO,
401020105,TROUT CREEK,316,ZERO,
401020105,TROUT CREEK,652,ZERO,
401020105,TROUT CREEK,443,ZERO,
401020105,TROUT CREEK,329,ZERO,
401020105,TROUT CREEK,356,ZERO,
401020105,TROUT CREEK,1481,ZERO,
401020105,TROUT CREEK,244,ZERO,
401020105,TROUT CREEK,284,ZERO,
401020105,TROUT CREEK,291,ZERO,
401020105,TROUT CREEK,190,ZERO,
401020105,TROUT CREEK,853,ZERO,
401020105,TROUT CREEK,153,ZERO,
401020105,TROUT CREEK,887,ZERO,
401020105,TROUT CREEK,533,ZERO,
401020105,TROUT CREEK,1009,ZERO,
401020105,TROUT CREEK,580,ZERO,
401020105,TROUT CREEK,802,ZERO,
401020105,TROUT CREEK,1236,ZERO,
401020105,TROUT CREEK,668,ZERO,
401020105,TROUT CREEK,558,ZERO,
401020105,TROUT CREEK,406,ZERO,
401020105,TROUT CREEK,851,ZERO,
401020105,TROUT CREEK,16,ZERO,
401020105,TROUT CREEK,210,ZERO,
401020105,TROUT CREEK,1025,ZERO,
401020105,TROUT CREEK,915,ZERO,
401020105,TROUT CREEK,418,ZERO,
401020105,TROUT CREEK,367,ZERO,
401020105,TROUT CREEK,1165,ZERO,
401020105,TROUT CREEK,604,ZERO,
401020105,TROUT CREEK,780,ZERO,
401020105,TROUT CREEK,539,ZERO,
401020105,TROUT CREEK,295,ZERO,
401020105,TROUT CREEK,481,ZERO,
401020105,TROUT CREEK,492,ZERO,
401020105,TROUT CREEK,384,ZERO,
401020105,TROUT CREEK,575,ZERO,
401020105,TROUT CREEK,581,ZERO,
401020105,TROUT CREEK,366,ZERO,
401020105,TROUT CREEK,236,ZERO,
401020105,TROUT CREEK,327,ZERO,
401020105,TROUT CREEK,1443,ZERO,
401020105,TROUT CREEK,730,ZERO,
401020105,TROUT CREEK,322,ZERO,
401020105,TROUT CREEK,213,ZERO,
401020105,TROUT CREEK,543,ZERO,
401020105,TROUT CREEK,455,ZERO,
401020105,TROUT CREEK,355,ZERO,
401020105,TROUT CREEK,267,ZERO,
401020105,TROUT CREEK,1168,ZERO,
401020105,TROUT CREEK,1937,ZERO,
401020105,TROUT CREEK,940,ZERO,
401020105,TROUT CREEK,294,ZERO,
401020105,TROUT CREEK,224,ZERO,
401020105,TROUT CREEK,1191,ZERO,
401020105,TROUT CREEK,328,ZERO,
401020105,TROUT CREEK,450,ZERO,
401020105,TROUT CREEK,429,ZERO,
401020105,TROUT CREEK,994,ZERO,
401020105,TROUT CREEK,869,ZERO,
401020105,TROUT CREEK,709,ZERO,
401020105,TROUT CREEK,136,ZERO,
401020105,TROUT CREEK,640,ZERO,
401020105,TROUT CREEK,854,ZERO,
401020105,TROUT CREEK,610,ZERO,
401020105,TROUT CREEK,862,ZERO,
401020105,TROUT CREEK,292,ZERO,
401020105,TROUT CREEK,253,ZERO,
401020105,TROUT CREEK,357,ZERO,
401020105,TROUT CREEK,545,ZERO,
401020105,TROUT CREEK,585,ZERO,
401020105,TROUT CREEK,575,ZERO,
401020105,TROUT CREEK,602,ZERO,
401020105,TROUT CREEK,385,ZERO,
401020105,TROUT CREEK,1180,ZERO,
401020105,TROUT CREEK,403,ZERO,
401020105,TROUT CREEK,829,ZERO,
401020105,TROUT CREEK,126,ZERO,
401020105,TROUT CREEK,935,ZERO,
401020105,TROUT CREEK,368,ZERO,
401020105,TROUT CREEK,821,ZERO,
401020105,TROUT CREEK,627,ZERO,
401020105,TROUT CREEK,149,ZERO,
401020105,TROUT CREEK,692,ZERO,
401020105,TROUT CREEK,270,ZERO,
401020105,TROUT CREEK,1332,ZERO,
401020105,TROUT CREEK,328,ZERO,
401020105,TROUT CREEK,275,ZERO,
401020105,TROUT CREEK,947,ZERO,
401020105,TROUT CREEK,463,ZERO,
401020105,TROUT CREEK,580,ZERO,
401020105,TROUT CREEK,275,ZERO,
401020105,TROUT CREEK,287,ZERO,
401020105,TROUT CREEK,364,ZERO,
401020105,TROUT CREEK,215,ZERO,
401020105,TROUT CREEK,461,ZERO,
401020105,TROUT CREEK,1205,ZERO,
401020105,TROUT CREEK,931,ZERO,
401020105,TROUT CREEK,304,ZERO,
401020105,TROUT CREEK,706,ZERO,
401020105,TROUT CREEK,1387,ZERO,
401020105,TROUT CREEK,283,ZERO,
401020105,TROUT CREEK,839,ZERO,
401020105,TROUT CREEK,401,ZERO,
401020105,TROUT CREEK,530,ZERO,
401020105,TROUT CREEK,1017,ZERO,
401020105,TROUT CREEK,10,ZERO,
401020105,TROUT CREEK,674,ZERO,
401020105,TROUT CREEK,54,ZERO,
401020105,TROUT CREEK,570,ZERO,
401020105,TROUT CREEK,181,ZERO,
401020105,TROUT CREEK,273,ZERO,
401020105,TROUT CREEK,388,ZERO,
401020105,TROUT CREEK,252,ZERO,
401020105,TROUT CREEK,837,ZERO,
401020105,TROUT CREEK,621,ZERO,
401020105,TROUT CREEK,614,ZERO,
401020105,TROUT CREEK,320,ZERO,
401020105,TROUT CREEK,387,ZERO,
401020105,TROUT CREEK,168,ZERO,
401020105,TROUT CREEK,491,ZERO,
401020105,TROUT CREEK,300,ZERO,
401020105,TROUT CREEK,343,ZERO,
401020105,TROUT CREEK,486,ZERO,
401020105,TROUT CREEK,263,ZERO,
401020105,TROUT CREEK,310,ZERO,
401020105,TROUT CREEK,230,ZERO,
401020105,TROUT CREEK,204,ZERO,
401020105,TROUT CREEK,569,ZERO,
401020105,TROUT CREEK,310,ZERO,
401020105,TROUT CREEK,45,ZERO,
401020105,TROUT CREEK,455,ZERO,
401020105,TROUT CREEK,695,ZERO,
401020105,TROUT CREEK,577,ZERO,
401020105,TROUT CREEK,1044,ZERO,
401020105,TROUT CREEK,186,ZERO,
401020105,TROUT CREEK,81,ZERO,
401020105,TROUT CREEK,311,ZERO,
401020105,TROUT CREEK,521,ZERO,
401020105,TROUT CREEK,631,ZERO,
401020105,TROUT CREEK,780,ZERO,
401020105,TROUT CREEK,3472,ZERO,
401020105,TROUT CREEK,722,ZERO,
401020105,TROUT CREEK,1446,ZERO,
401020105,TROUT CREEK,2363,ZERO,
401020105,TROUT CREEK,613,ZERO,
401020105,TROUT CREEK,577,ZERO,
401020105,TROUT CREEK,295,ZERO,
401020105,TROUT CREEK,489,ZERO,
401020105,TROUT CREEK,2689,ZERO,
401020105,TROUT CREEK,289,ZERO,
401020105,TROUT CREEK,247,ZERO,
401020105,TROUT CREEK,388,ZERO,
401020105,TROUT CREEK,293,ZERO,
401020105,TROUT CREEK,515,ZERO,
401020105,TROUT CREEK,494,ZERO,
401020105,TROUT CREEK,387,ZERO,
401020105,TROUT CREEK,583,ZERO,
401020105,TROUT CREEK,139,ZERO,
401020105,TROUT CREEK,204,ZERO,
401020105,TROUT CREEK,376,ZERO,
401020105,TROUT CREEK,496,ZERO,
401020105,TROUT CREEK,824,ZERO,
401020105,TROUT CREEK,325,ZERO,
401020105,TROUT CREEK,249,ZERO,
401020105,TROUT CREEK,1207,ZERO,
401020105,TROUT CREEK,231,ZERO,
401020105,TROUT CREEK,852,ZERO,
401020105,TROUT CREEK,559,ZERO,
401020105,TROUT CREEK,803,ZERO,
401020105,TROUT CREEK,74,ZERO,
401020105,TROUT CREEK,403,ZERO,
401020105,TROUT CREEK,389,ZERO,
401020105,TROUT CREEK,861,ZERO,
401020105,TROUT CREEK,1056,ZERO,
401020105,TROUT CREEK,331,ZERO,
401020105,TROUT CREEK,1704,ZERO,
401020105,TROUT CREEK,329,ZERO,
401020105,TROUT CREEK,484,ZERO,
401020105,TROUT CREEK,677,ZERO,
401020105,TROUT CREEK,441,ZERO,
401020105,TROUT CREEK,378,ZERO,
401020105,TROUT CREEK,1693,ZERO,
401020105,TROUT CREEK,181,ZERO,
401020105,TROUT CREEK,1047,ZERO,
401020105,TROUT CREEK,974,ZERO,
401020105,TROUT CREEK,883,ZERO,
401020105,TROUT CREEK,312,ZERO,
401020105,TROUT CREEK,174,ZERO,
401020105,TROUT CREEK,257,ZERO,
401020105,TROUT CREEK,436,ZERO,
401020105,TROUT CREEK,404,ZERO,
401020105,TROUT CREEK,409,ZERO,
401020105,TROUT CREEK,349,ZERO,
401020105,TROUT CREEK,336,ZERO,
401020105,TROUT CREEK,344,ZERO,
401020105,TROUT CREEK,441,ZERO,
401020105,TROUT CREEK,1073,ZERO,
401020105,TROUT CREEK,433,ZERO,
401020105,TROUT CREEK,360,ZERO,
401020105,TROUT CREEK,701,ZERO,
401020105,TROUT CREEK,649,ZERO,
401020105,TROUT CREEK,749,ZERO,
401020105,TROUT CREEK,445,ZERO,
401020105,TROUT CREEK,1021,ZERO,
401020105,TROUT CREEK,366,ZERO,
401020105,TROUT CREEK,962,ZERO,
401020105,TROUT CREEK,1284,ZERO,
401020105,TROUT CREEK,185,ZERO,
401020105,TROUT CREEK,653,ZERO,
401020105,TROUT CREEK,2445,ZERO,
401020105,TROUT CREEK,220,ZERO,
401020105,TROUT CREEK,288,ZERO,
401020105,TROUT CREEK,406,ZERO,
401020105,TROUT CREEK,167,ZERO,
401020105,TROUT CREEK,327,ZERO,
401020105,TROUT CREEK,294,ZERO,
401020105,TROUT CREEK,503,ZERO,
401020105,TROUT CREEK,751,ZERO,
401020105,TROUT CREEK,1080,ZERO,
401020105,TROUT CREEK,794,ZERO,
401020105,TROUT CREEK,1454,ZERO,
401020105,TROUT CREEK,514,ZERO,
401020105,TROUT CREEK,255,ZERO,
401020105,TROUT CREEK,433,ZERO,
401020105,TROUT CREEK,792,ZERO,
401020105,TROUT CREEK,442,ZERO,
401020105,TROUT CREEK,70,ZERO,
401020105,TROUT CREEK,62,ZERO,
401020105,TROUT CREEK,860,ZERO,
401020105,TROUT CREEK,454,ZERO,
401020105,TROUT CREEK,1509,ZERO,
401020105,TROUT CREEK,416,ZERO,
401020105,TROUT CREEK,1877,ZERO,
401020105,TROUT CREEK,843,ZERO,
401020105,TROUT CREEK,780,ZERO,
401020105,TROUT CREEK,1710,ZERO,
401020105,TROUT CREEK,294,ZERO,
401020105,TROUT CREEK,373,ZERO,
401020105,TROUT CREEK,202,ZERO,
401020105,TROUT CREEK,1306,ZERO,
401020105,TROUT CREEK,299,ZERO,
401020105,TROUT CREEK,630,ZERO,
401020105,TROUT CREEK,196,ZERO,
401020105,TROUT CREEK,517,ZERO,
401020105,TROUT CREEK,1076,ZERO,
401020105,TROUT CREEK,690,ZERO,
401020105,TROUT CREEK,509,ZERO,
401020105,TROUT CREEK,638,ZERO,
401020105,TROUT CREEK,564,ZERO,
